"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_health","tests.api","2026-07-03","broken","2026-07-03","TestAuthOther","test_auth","",""
"","0","test_update_coding_question_pool_item_p0","tests.api","2026-07-03","failed","2026-07-03","TestQuizAPIs","test_quiz","",""
"","0","test_leave_your_current_company","tests.api","2026-07-03","failed","2026-07-03","TestAuthUniversityP1","test_auth","",""
"","0","test_submit_practice_answer","tests.api","2026-07-03","failed","2026-07-03","TestCoursesQuizzes","test_courses","",""
"Delete the test corporate session.","0","test_delete_session","tests.api","2026-07-03","failed","2026-07-03","TestRecruitmentCorporateSessions","test_recruitment","",""
"","0","test_list_notes","tests.api","2026-07-03","failed","2026-07-03","TestCoursesNotes","test_courses","",""
"","0","test_p1_get_session_admin_unauthorized","tests.api","2026-07-03","failed","2026-07-03","TestQuizP1","test_quiz","",""
"P0: GET /v1/user/{id}/profile — user profile via new auto-generated method.","0","test_get_user_profile_new","tests.api","2026-07-03","failed","2026-07-03","TestInterviewNewEndpoints","test_interview","",""
"","0","test_p1_evaluate_aptitude_empty","tests.api","2026-07-03","failed","2026-07-03","TestQuizP1","test_quiz","",""
"DELETE /users/99999 → 404.","0","test_p1_delete_user_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestAuthDeleteUserP1","test_auth","",""
"Shortlist with empty payload should fail validation.","0","test_shortlist_empty_payload","tests.api","2026-07-03","failed","2026-07-03","TestRecruitmentNegative","test_recruitment","",""
"P0: GET /v1/analyze/session/{id}/trends — session trends.","0","test_get_analyze_session_trends","tests.api","2026-07-03","failed","2026-07-03","TestInterviewNewEndpoints","test_interview","",""
"","0","test_list_resumes","tests.api","2026-07-03","failed","2026-07-03","TestResume","test_resumes","",""
"P0: POST /api/v1/subscriptions/{user_id}/grant.","0","test_grant_subscription","tests.api","2026-07-03","failed","2026-07-03","TestBillingNewEndpoints","test_billing","",""
"POST /v1/analyze/frame with empty frame_data → 422 or error.","0","test_p1_analyze_frame_empty_data","tests.api","2026-07-03","failed","2026-07-03","TestAIInterviewP1","test_interview","",""
"PUT /auth/api/company/99999 → 404.","0","test_p1_update_nonexistent_company","tests.api","2026-07-03","failed","2026-07-03","TestAuthUniversityP1","test_auth","",""
"","0","test_p1_delete_note_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestCoursesNotesP1","test_courses","",""
"","0","test_p1_run_migration_admin_unauthorized","tests.api","2026-07-03","failed","2026-07-03","TestQuizP1","test_quiz","",""
"GET /api/students/results/{id} without token → 401.","0","test_p1_student_result_detail_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestAuthStudentAssessmentsP1","test_auth","",""
"","0","test_get_role","tests.api","2026-07-03","failed","2026-07-03","TestAuthRolesCRUD","test_auth","",""
"","0","test_p1_get_content_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestCoursesCRUDP1","test_courses","",""
"","0","test_get_company","tests.api","2026-07-03","failed","2026-07-03","TestJobsReal","test_jobs_endpoints","",""
"","1","test_p1_submit_practice_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestCoursesQuizzesP1","test_courses","",""
"","0","test_get_user_profile","tests.api","2026-07-03","failed","2026-07-03","TestAIInterview","test_interview","",""
"","0","test_create_lesson","tests.api","2026-07-03","failed","2026-07-03","TestCoursesLessons","test_courses","",""
"P1: POST /admin/manual-adjustment with empty → 422.","0","test_p1_manual_adjustment_empty","tests.api","2026-07-03","failed","2026-07-03","TestBillingAdmin","test_billing","",""
"P0: Create a new availability slot.","0","test_create_availability","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipAvailability","test_mentorship","",""
"P1: PATCH /sessions/99999 → 404.","0","test_p1_update_session_status_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipSessions","test_mentorship","",""
"P1: POST /companies with empty body → 422.","0","test_p1_create_company_empty","tests.api","2026-07-03","failed","2026-07-03","TestJobsP1","test_jobs_endpoints","",""
"GET /api/students/results without token → 401.","0","test_p1_student_results_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestAuthStudentAssessmentsP1","test_auth","",""
"P1: POST /resumes/builder/export/pdf with empty → 422.","0","test_p1_export_pdf_empty","tests.api","2026-07-03","failed","2026-07-03","TestResumeP1","test_resumes","",""
"P1: DEL /api/v1/courses/{id} without token → 401/403.","1","test_p1_delete_course_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestCoursesNewEndpointsP1","test_courses","",""
"","0","test_p1_evaluate_behavioral_empty","tests.api","2026-07-03","failed","2026-07-03","TestQuizP1","test_quiz","",""
"P0: List upcoming/live assessments for student.","0","test_student_upcoming_assessments","tests.api","2026-07-03","failed","2026-07-03","TestAuthStudentAssessments","test_auth","",""
"","1","test_p1_get_content_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestCoursesCRUDP1","test_courses","",""
"","0","test_search_suggestions","tests.api","2026-07-03","failed","2026-07-03","TestCoursesSearch","test_courses","",""
"","0","test_generate_pdf","tests.api","2026-07-03","failed","2026-07-03","TestAuthAssessmentsCRUD","test_auth","",""
"P0: Get questions for an assessment.","0","test_get_assessment_questions","tests.api","2026-07-03","failed","2026-07-03","TestAuthAssessmentQuestions","test_auth","",""
"P1: POST /api/v1/modules/{id}/lessons with empty body → 422.","0","test_p1_create_module_lesson_empty","tests.api","2026-07-03","failed","2026-07-03","TestCoursesNewEndpointsP1","test_courses","",""
"P1: GET /v1/mentees/99999/goals → 404 or empty.","0","test_p1_get_mentee_goals_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipNewEndpointsP1","test_mentorship","",""
"P0: GET /api/v1/courses/{id}/content — course content.","0","test_get_course_content_new","tests.api","2026-07-03","failed","2026-07-03","TestCoursesNewEndpoints","test_courses","",""
"P1: GET /v1/me/notifications without token → 401.","0","test_p1_notifications_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestMentorshipNewEndpointsP1","test_mentorship","",""
"P0: PATCH /v1/me/avatar — update avatar.","0","test_patch_me_avatar","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipNewEndpoints","test_mentorship","",""
"GET /idp/my-idps/99999 → 404.","0","test_p1_idp_get_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestAuthIDPCRUD","test_auth","",""
"","0","test_p1_del_user_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestAuthNewP1","test_auth","",""
"","0","test_put_assessment","tests.api","2026-07-03","failed","2026-07-03","TestAuthAssessmentsCRUD","test_auth","",""
"","0","test_list_roles","tests.api","2026-07-03","failed","2026-07-03","TestAuthProtected","test_auth","",""
"","0","test_get_job","tests.api","2026-07-03","failed","2026-07-03","TestJobsReal","test_jobs_endpoints","",""
"DELETE /users/{id} without token → 401.","0","test_p1_delete_user_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestAuthDeleteUserP1","test_auth","",""
"P0: Admin can update a university name.","1","test_update_university","tests.api","2026-07-03","failed","2026-07-03","TestAuthUniversityCRUD","test_auth","",""
"P1: GET /v1/analyze/session/FAKE/metrics → 404.","0","test_p1_session_metrics_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestInterviewNewEndpointsP1","test_interview","",""
"P0: PUT /api/v1/lessons/{id}.","0","test_put_lesson","tests.api","2026-07-03","failed","2026-07-03","TestCoursesNewEndpoints","test_courses","",""
"","0","test_search_jobs","tests.api","2026-07-03","failed","2026-07-03","TestJobsReal","test_jobs_endpoints","",""
"P0: Healthz returns 200.","0","test_healthz","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipHealth","test_mentorship","",""
"P0: POST /v1/user/{id}/profile — create/update user profile.","0","test_post_user_profile","tests.api","2026-07-03","failed","2026-07-03","TestInterviewNewEndpoints","test_interview","",""
"P1: GET /v1/user/1/progress without token → 401/403.","0","test_p1_user_progress_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestInterviewNewEndpointsP1","test_interview","",""
"P0: Add a skill to my mentor profile.","0","test_add_mentor_skill","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipSkills","test_mentorship","",""
"DELETE /auth/users/99999/roles/admin → 404.","0","test_p1_remove_role_from_nonexistent_user","tests.api","2026-07-03","failed","2026-07-03","TestAuthProtectedP1","test_auth","",""
"P1: POST /jobs/nonexistent/restore → 404.","0","test_p1_restore_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestJobsP1","test_jobs_endpoints","",""
"","0","test_trigger_re_analysis","tests.api","2026-07-03","failed","2026-07-03","TestResume","test_resumes","",""
"P0: GET /api/v1/lessons/{id}/notes.","0","test_get_lesson_notes","tests.api","2026-07-03","failed","2026-07-03","TestCoursesNewEndpoints","test_courses","",""
"P0: Student submits an answer.","0","test_submit_assessment_answer","tests.api","2026-07-03","failed","2026-07-03","TestAuthAssessmentLifecycle","test_auth","",""
"P0: Get my calendar.","0","test_get_my_calendar","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipAvailability","test_mentorship","",""
"","0","test_p1_create_module_missing_title","tests.api","2026-07-03","failed","2026-07-03","TestCoursesModulesP1","test_courses","",""
"P0: Create assessment with manual questions.","0","test_manual_create_assessment","tests.api","2026-07-03","failed","2026-07-03","TestAuthAssessments","test_auth","",""
"Login with SQL injection attempt should not return 500.","1","test_p1_login_sql_injection_in_email","tests.api","2026-07-03","broken","2026-07-03","TestAuthPublicP1","test_auth","",""
"","0","test_enroll_in_course","tests.api","2026-07-03","failed","2026-07-03","TestCoursesEnrollments","test_courses","",""
"","0","test_p1_update_module_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestCoursesModulesP1","test_courses","",""
"P0: GET /v1/interview/analysis/{session_id} — get analysis for a session.","0","test_get_analysis_by_session","tests.api","2026-07-03","failed","2026-07-03","TestInterviewNewEndpoints","test_interview","",""
"","1","test_p1_admin_stats_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestCoursesAdminP1","test_courses","",""
"P0: Promote another employee to company admin.","0","test_promote_company_admin","tests.api","2026-07-03","failed","2026-07-03","TestAuthCompanyAdmin","test_auth","",""
"P1: DELETE /jobs/nonexistent → 404.","0","test_p1_delete_job_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestJobsP1","test_jobs_endpoints","",""
"","1","test_p1_create_bookmark_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestCoursesNotesP1","test_courses","",""
"P0: POST /api/v1/payments/webhooks/razorpay — process webhook.","0","test_razorpay_webhook","tests.api","2026-07-03","failed","2026-07-03","TestBillingNewEndpoints","test_billing","",""
"GET /api/students/assessment-history without token → 401.","0","test_p1_student_history_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestAuthStudentAssessmentsP1","test_auth","",""
"Notify shortlisted candidates.","0","test_notify_shortlisted","tests.api","2026-07-03","failed","2026-07-03","TestRecruitmentShortlist","test_recruitment","",""
"","0","test_create_group","tests.api","2026-07-03","failed","2026-07-03","TestAuthUniversities","test_auth","",""
"","0","test_p1_end_assessment_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestQuizP1","test_quiz","",""
"P1: POST /jobs with empty body → 422.","0","test_p1_create_job_empty","tests.api","2026-07-03","failed","2026-07-03","TestJobsP1","test_jobs_endpoints","",""
"","0","test_update_assessment_p0","tests.api","2026-07-03","failed","2026-07-03","TestQuizAPIs","test_quiz","",""
"P1: POST /api/v1/resumes/builder/export/pdf without token → 401/403.","1","test_p1_builder_export_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestResumeNewEndpointsP1","test_resumes","",""
"P1: POST /me/mentee/goals/99999/request-status → 404 or 422.","0","test_p1_request_goal_status_change_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipSkills","test_mentorship","",""
"P0: GET /api/v1/resumes/admin/users/{id}/skills — admin gets user skills.","0","test_admin_get_user_skills_new","tests.api","2026-07-03","failed","2026-07-03","TestResumeNewEndpoints","test_resumes","",""
"GET /auth/roles/99999 → 404.","0","test_p1_get_nonexistent_role","tests.api","2026-07-03","failed","2026-07-03","TestAuthProtectedP1","test_auth","",""
"P1: POST /subscriptions/99999/resume → 404.","0","test_p1_resume_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestBillingSubscriptions","test_billing","",""
"P0: GET /v1/tests/my/mentee-tests.","0","test_list_my_mentee_tests","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipNewEndpoints","test_mentorship","",""
"P1: PATCH /v1/me/experiences/99999 → 404.","0","test_p1_patch_experience_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipNewEndpointsP1","test_mentorship","",""
"Create JD without auth should fail.","1","test_create_jd_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestRecruitmentNegative","test_recruitment","",""
"P1: DELETE /resumes/99999 → 404.","0","test_p1_delete_resume_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestResumeP1","test_resumes","",""
"","0","test_remove_group_member","tests.api","2026-07-03","failed","2026-07-03","TestAuthUniversities","test_auth","",""
"P1: DELETE /me/mentor/availability/99999 → 404 or 403.","0","test_p1_delete_availability_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipAvailability","test_mentorship","",""
"Login with correct email but wrong password → 401.","1","test_p1_login_wrong_password","tests.api","2026-07-03","broken","2026-07-03","TestAuthPublicP1","test_auth","",""
"","0","test_search_notes","tests.api","2026-07-03","failed","2026-07-03","TestCoursesNotes","test_courses","",""
"","0","test_p1_submit_review_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestCoursesReviewsP1","test_courses","",""
"POST /api/evaluation/evaluate-answer for id 99999 → 404.","0","test_p1_evaluate_answer_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestAuthEvaluationP1","test_auth","",""
"List all members of a company group.","0","test_list_group_members","tests.api","2026-07-03","failed","2026-07-03","TestRecruitmentCompanyGroups","test_recruitment","",""
"P1: GET /jobs without token → 401/403.","1","test_p1_list_jobs_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestJobsP1","test_jobs_endpoints","",""
"P1: GET /v1/evaluations/admin/1 without token → 401/403.","1","test_p1_get_eval_admin_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestQuizNewEndpointsP1","test_quiz","",""
"P0: GET /api/v1/resumes/admin/{resume_id} — admin gets a specific resume.","0","test_admin_get_resume_by_id","tests.api","2026-07-03","failed","2026-07-03","TestResumeNewEndpoints","test_resumes","",""
"","0","test_update_course","tests.api","2026-07-03","failed","2026-07-03","TestCoursesCRUD","test_courses","",""
"P1: POST /api/v1/course-reviews/99999/votes → 404.","0","test_p1_vote_review_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestCoursesNewEndpointsP1","test_courses","",""
"P0: Update mentorship roles (mentor/mentee).","0","test_update_roles","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipOnboarding","test_mentorship","",""
"","0","test_p1_update_nonexistent_course","tests.api","2026-07-03","failed","2026-07-03","TestCoursesCRUDP1","test_courses","",""
"GET /v1/user/{id}/history without token → 401/403.","1","test_p1_get_user_history_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestAIInterviewP1","test_interview","",""
"","0","test_process_add_user_request","tests.api","2026-07-03","failed","2026-07-03","TestAuthCompanyExtended","test_auth","",""
"","0","test_p1_get_progress_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestCoursesEnrollmentsP1","test_courses","",""
"","0","test_list_courses","tests.api","2026-07-03","failed","2026-07-03","TestCoursesCRUD","test_courses","",""
"List candidates in the external pool.","0","test_list_candidates","tests.api","2026-07-03","failed","2026-07-03","TestRecruitmentCorporateCandidates","test_recruitment","",""
"P0: Get usage heatmap.","0","test_usage_heatmap","tests.api","2026-07-03","failed","2026-07-03","TestBillingReports","test_billing","",""
"","0","test_get_coding_question_pool_item_p0","tests.api","2026-07-03","failed","2026-07-03","TestQuizAPIs","test_quiz","",""
"P0: GET /v1/user/{id}/progress — user progress.","0","test_get_user_progress_new","tests.api","2026-07-03","failed","2026-07-03","TestInterviewNewEndpoints","test_interview","",""
"","0","test_p1_search_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestCoursesSearchP1","test_courses","",""
"Run matching against a stored JD.","0","test_run_matching_for_jd","tests.api","2026-07-03","failed","2026-07-03","TestRecruitmentMatching","test_recruitment","",""
"Paste raw JD text → auto-extract → instant match.","0","test_ingest_jd_json","tests.api","2026-07-03","failed","2026-07-03","TestRecruitmentJD","test_recruitment","",""
"","0","test_update_company","tests.api","2026-07-03","failed","2026-07-03","TestJobsReal","test_jobs_endpoints","",""
"","0","test_new_idp_routes","tests.api","2026-07-03","passed","2026-07-03","TestAuthLiveSpecWrappers","test_auth","",""
"P0: DEL /api/v1/lessons/{id} — delete a lesson.","0","test_delete_lesson_safe","tests.api","2026-07-03","failed","2026-07-03","TestCoursesNewEndpoints","test_courses","",""
"P1: GET /mentors/99999/availability → 200 (empty) or 404.","0","test_p1_list_availability_nonexistent_mentor","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipAvailability","test_mentorship","",""
"P1: PUT /companies/nonexistent → 404.","0","test_p1_update_company_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestJobsP1","test_jobs_endpoints","",""
"","0","test_assign_any_user_to_a_company","tests.api","2026-07-03","failed","2026-07-03","TestAuthUniversityP1","test_auth","",""
"","0","test_update_module","tests.api","2026-07-03","failed","2026-07-03","TestCoursesModules","test_courses","",""
"P0: Add AI-generated questions to an existing assessment.","0","test_ai_add_questions","tests.api","2026-07-03","failed","2026-07-03","TestAuthAIAddQuestions","test_auth","",""
"","0","test_p1_list_all_sessions_admin_unauthorized","tests.api","2026-07-03","failed","2026-07-03","TestQuizP1","test_quiz","",""
"","0","test_populate_java_questions","tests.api","2026-07-03","failed","2026-07-03","TestQuizAPIs","test_quiz","",""
"P0: GET /api/v1/enrollments/{id}/progress.","0","test_get_enrollment_progress_new","tests.api","2026-07-03","failed","2026-07-03","TestCoursesNewEndpoints","test_courses","",""
"GET /api/assessments/99999/results → 404.","0","test_p1_get_results_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestAuthAssessmentsP1","test_auth","",""
"","0","test_difficult_quiz_questions","tests.api","2026-07-03","failed","2026-07-03","TestCoursesAnalytics","test_courses","",""
"Get the corporate candidate profile with company branding.","0","test_get_corporate_profile","tests.api","2026-07-03","failed","2026-07-03","TestRecruitmentCorporateProfile","test_recruitment","",""
"P0: Superadmin approves/rejects an add-user request.","0","test_process_add_user_request","tests.api","2026-07-03","failed","2026-07-03","TestAuthAddUserRequests","test_auth","",""
"","0","test_update_job","tests.api","2026-07-03","failed","2026-07-03","TestJobsReal","test_jobs_endpoints","",""
"POST /auth/universities/{id}/groups with empty name – API currently accepts it.","0","test_p1_create_group_empty_name","tests.api","2026-07-03","failed","2026-07-03","TestAuthUniversityP1","test_auth","",""
"","0","test_generate_writing_prompt","tests.api","2026-07-03","failed","2026-07-03","TestQuizAPIs","test_quiz","",""
"P0: Get credit flow report.","0","test_credit_flow_report","tests.api","2026-07-03","failed","2026-07-03","TestBillingReports","test_billing","",""
"P1: GET /api/v1/tenants/99999/wallet/balance → 404.","0","test_p1_tenant_balance_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestBillingNewEndpointsP1","test_billing","",""
"","0","test_p1_generate_mcq_endpoint_empty","tests.api","2026-07-03","failed","2026-07-03","TestQuizP1","test_quiz","",""
"","1","test_register_user","tests.api","2026-07-03","broken","2026-07-03","TestAuthPublic","test_auth","",""
"P0: Export assessment results as CSV.","0","test_export_assessment_csv","tests.api","2026-07-03","failed","2026-07-03","TestAuthAssessments","test_auth","",""
"P1: POST /v1/mentors/99999/subscribe → 404.","0","test_p1_subscribe_nonexistent_mentor","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipNewEndpointsP1","test_mentorship","",""
"","0","test_p1_admin_flag_review_empty","tests.api","2026-07-03","skipped","2026-07-03","TestCoursesAdminP1","test_courses","",""
"P0: POST /v1/analyze/session/minute-score — compute minute-level score.","0","test_analyze_session_minute_score","tests.api","2026-07-03","failed","2026-07-03","TestInterviewNewEndpoints","test_interview","",""
"P0: POST /api/v1/resumes/builder/enhance-section.","0","test_builder_enhance_section","tests.api","2026-07-03","failed","2026-07-03","TestResumeNewEndpoints","test_resumes","",""
"","0","test_create_job","tests.api","2026-07-03","failed","2026-07-03","TestJobsReal","test_jobs_endpoints","",""
"P1: Without token → 401.","1","test_p1_generate_pdf_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestAuthGeneratePdfResultP1","test_auth","",""
"Fetch JD content and optional S3 URL.","0","test_get_jd_content","tests.api","2026-07-03","failed","2026-07-03","TestRecruitmentJD","test_recruitment","",""
"P0: List pending goal status requests (mentor-only → may 403).","0","test_list_pending_goal_status_requests","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipSkills","test_mentorship","",""
"List all active JDs for the company.","0","test_list_jds","tests.api","2026-07-03","failed","2026-07-03","TestRecruitmentJD","test_recruitment","",""
"POST /auth/register with already-used email → 409.","0","test_p1_register_duplicate_email","tests.api","2026-07-03","failed","2026-07-03","TestAuthPublicP1","test_auth","",""
"Cleanup: delete the test assessment.","0","test_cleanup_delete_assessment","tests.api","2026-07-03","failed","2026-07-03","TestAuthAssessmentQuestions","test_auth","",""
"","1","test_teacher_template_routes","tests.api","2026-07-03","passed","2026-07-03","TestAuthLiveSpecWrappers","test_auth","",""
"P1: Student final submission.","0","test_final_submit_assessment","tests.api","2026-07-03","failed","2026-07-03","TestAuthAssessmentLifecycle","test_auth","",""
"","0","test_add_role_to_user","tests.api","2026-07-03","failed","2026-07-03","TestAuthProtected","test_auth","",""
"P1: DEL /v1/me/experiences/99999 → 404.","0","test_p1_delete_experience_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipNewEndpointsP1","test_mentorship","",""
"P1: GET /resumes/99999 → 404.","0","test_p1_get_resume_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestResumeP1","test_resumes","",""
"","0","test_list_add_user_requests","tests.api","2026-07-03","failed","2026-07-03","TestAuthCompanyExtended","test_auth","",""
"","0","test_create_university_group","tests.api","2026-07-03","failed","2026-07-03","TestAuthUniversity","test_auth","",""
"","0","test_get_my_evaluation","tests.api","2026-07-03","failed","2026-07-03","TestQuizAPIs","test_quiz","",""
"POST /api/evaluation/evaluate-answer without token → 401.","1","test_p1_evaluate_answer_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestAuthEvaluationP1","test_auth","",""
"P0: GET /api/v1/it-journey/constraints/{session_id}.","0","test_get_it_journey_constraints","tests.api","2026-07-03","failed","2026-07-03","TestJobsITJourney","test_jobs_endpoints","",""
"","0","test_put_university","tests.api","2026-07-03","failed","2026-07-03","TestAuthUniversities","test_auth","",""
"GET /auth/universities/99999/groups → 200 empty or 404.","0","test_p1_list_university_groups_invalid_id","tests.api","2026-07-03","failed","2026-07-03","TestAuthUniversityP1","test_auth","",""
"","0","test_suggest_roles","tests.api","2026-07-03","failed","2026-07-03","TestAIInterview","test_interview","",""
"P0: GET /v1/internal/skill-scores/{user_id} — fetch skill scores for a user.","0","test_get_internal_skill_scores","tests.api","2026-07-03","failed","2026-07-03","TestQuizNewEndpoints","test_quiz","",""
"POST process for request 99999 → 404.","0","test_p1_process_nonexistent_request","tests.api","2026-07-03","failed","2026-07-03","TestAuthAddUserRequests","test_auth","",""
"POST /auth/roles with empty name → 422 or 201 (API allows empty).","0","test_p1_create_role_empty_name","tests.api","2026-07-03","failed","2026-07-03","TestAuthProtectedP1","test_auth","",""
"P0: GET /v1/tests/my/mentor-tests.","0","test_list_my_mentor_tests","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipNewEndpoints","test_mentorship","",""
"P1: POST /resumes without token → 401/403.","1","test_p1_upload_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestResumeP1","test_resumes","",""
"P1: GET /v1/internal/skill-scores/99999 → 404 or empty.","0","test_p1_get_skill_scores_nonexistent_user","tests.api","2026-07-03","failed","2026-07-03","TestQuizNewEndpointsP1","test_quiz","",""
"P1: GET /api/v1/resumes/admin/users/1/skills without token → 401/403.","1","test_p1_admin_user_skills_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestResumeNewEndpointsP1","test_resumes","",""
"P0: GET /healthz — healthz check.","0","test_jobs_healthz","tests.api","2026-07-03","failed","2026-07-03","TestJobsITJourney","test_jobs_endpoints","",""
"","0","test_create_note","tests.api","2026-07-03","failed","2026-07-03","TestCoursesNotes","test_courses","",""
"P0: GET /api/v1/resumes/admin/fetch-all — admin fetches all resumes.","0","test_admin_fetch_all_resumes","tests.api","2026-07-03","failed","2026-07-03","TestResumeNewEndpoints","test_resumes","",""
"","0","test_reset_password","tests.api","2026-07-03","failed","2026-07-03","TestAuthOther","test_auth","",""
"P0: List my availability slots (requires mentor role → may 403).","0","test_list_my_availability","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipAvailability","test_mentorship","",""
"P0: List my IDPs.","0","test_idp_list_my_idps","tests.api","2026-07-03","failed","2026-07-03","TestAuthIDPCRUD","test_auth","",""
"","0","test_submit_quiz_attempt","tests.api","2026-07-03","failed","2026-07-03","TestCoursesQuizzes","test_courses","",""
"","0","test_p1_create_lesson_missing_type","tests.api","2026-07-03","failed","2026-07-03","TestCoursesLessonsP1","test_courses","",""
"P1: POST /subscriptions with empty body → 422.","0","test_p1_upsert_subscription_empty","tests.api","2026-07-03","failed","2026-07-03","TestBillingSubscriptions","test_billing","",""
"P1: PUT /api/v1/notes/99999 → 404.","0","test_p1_put_note_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestCoursesNewEndpointsP1","test_courses","",""
"P1: GET /resumes without token → 401/403.","1","test_p1_list_resumes_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestResumeP1","test_resumes","",""
"","0","test_assign_admin","tests.api","2026-07-03","failed","2026-07-03","TestAuthUniversities","test_auth","",""
"P1: DEL /v1/mentors/99999/subscribe → 404.","0","test_p1_unsubscribe_nonexistent_mentor","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipNewEndpointsP1","test_mentorship","",""
"P1: POST /idp/generate-roadmap without required role → 422.","0","test_p1_idp_generate_roadmap_missing_role","tests.api","2026-07-03","failed","2026-07-03","TestAuthIDPP1","test_auth","",""
"","0","test_oauth_google_authorize","tests.api","2026-07-03","failed","2026-07-03","TestAuthOther","test_auth","",""
"","0","test_get_module_quiz","tests.api","2026-07-03","failed","2026-07-03","TestCoursesQuizzes","test_courses","",""
"","0","test_get_course_content","tests.api","2026-07-03","failed","2026-07-03","TestCoursesCRUD","test_courses","",""
"Get my pending company invites.","0","test_get_pending_invites","tests.api","2026-07-03","failed","2026-07-03","TestRecruitmentCompanyInvites","test_recruitment","",""
"P0: GET /api/v1/questions/{id}.","0","test_get_question_by_id","tests.api","2026-07-03","failed","2026-07-03","TestCoursesNewEndpoints","test_courses","",""
"GET /v1/interview/analysis/FAKE → 404.","0","test_p1_get_analysis_invalid_session","tests.api","2026-07-03","failed","2026-07-03","TestAIInterviewP1","test_interview","",""
"P1: GET /v1/user/99999/profile → 404 or empty.","0","test_p1_user_profile_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestInterviewNewEndpointsP1","test_interview","",""
"","0","test_getrole","tests.api","2026-07-03","failed","2026-07-03","TestAuthProtected","test_auth","",""
"","0","test_list_groups","tests.api","2026-07-03","failed","2026-07-03","TestAuthUniversities","test_auth","",""
"P1: GET /sessions/99999 → 404.","0","test_p1_get_session_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipSessions","test_mentorship","",""
"","0","test_submit_reply","tests.api","2026-07-03","failed","2026-07-03","TestAIInterview","test_interview","",""
